subject,labelType,horizon,weighting,regime,decile,nObs,meanRet,medianRet
momentum,xs,21,EW,BEAR,5,1550,0.621,0.2155
momentum,xs,21,EW,BEAR,6,1632,0.0092,-0.2239
momentum,xs,21,EW,BEAR,7,1591,0.3994,0.1986
momentum,xs,21,EW,BEAR,8,1577,-0.1753,-0.0647
momentum,xs,21,EW,BEAR,9,1605,-0.3464,0.135
momentum,xs,21,EW,BEAR,10,1536,-0.031,-0.4616
momentum,xs,21,VW,BEAR,1,1632,-0.0971,-0.0075
momentum,xs,21,VW,BEAR,2,1605,-0.2088,0.3092
momentum,xs,21,VW,BEAR,3,1577,0.1918,0.0751
momentum,xs,21,VW,BEAR,4,1591,0.486,0.2328
momentum,xs,21,VW,BEAR,5,1550,0.8477,0.2155
momentum,xs,21,VW,BEAR,6,1632,-0.0997,-0.2239
momentum,xs,21,VW,BEAR,7,1591,-0.0605,0.1986
momentum,xs,21,VW,BEAR,8,1577,-0.3236,-0.0647
momentum,xs,21,VW,BEAR,9,1605,-0.3822,0.135
momentum,xs,21,VW,BEAR,10,1536,-0.2073,-0.4616
momentum,xs,63,EW,BEAR,1,1564,3.4085,3.2244
momentum,xs,63,EW,BEAR,2,1537,3.664,1.9335
momentum,xs,63,EW,BEAR,3,1509,3.9452,2.58
momentum,xs,63,EW,BEAR,4,1527,3.3733,1.6742
momentum,xs,63,EW,BEAR,5,1482,3.8071,2.1311
momentum,xs,63,EW,BEAR,6,1564,3.0489,1.6962
momentum,xs,63,EW,BEAR,7,1527,3.2801,2.152
momentum,xs,63,EW,BEAR,8,1509,1.9627,1.1122
momentum,xs,63,EW,BEAR,9,1537,1.9796,1.5149
momentum,xs,63,EW,BEAR,10,1472,1.0465,0.3416
momentum,xs,63,VW,BEAR,1,1564,0.1212,3.2244
momentum,xs,63,VW,BEAR,2,1537,1.9442,1.9335
momentum,xs,63,VW,BEAR,3,1509,2.2549,2.58
momentum,xs,63,VW,BEAR,4,1527,2.7939,1.6742
momentum,xs,63,VW,BEAR,5,1482,5.7481,2.1311
momentum,xs,63,VW,BEAR,6,1564,2.2424,1.6962
momentum,xs,63,VW,BEAR,7,1527,2.2942,2.152
momentum,xs,63,VW,BEAR,8,1509,0.2128,1.1122
momentum,xs,63,VW,BEAR,9,1537,1.2659,1.5149
momentum,xs,63,VW,BEAR,10,1472,-0.2252,0.3416
momentum,xs,1,EW,SIDEWAYS,1,5830,0.0259,-0.0305
momentum,xs,1,EW,SIDEWAYS,2,5721,0.0109,-0.0693
momentum,xs,1,EW,SIDEWAYS,3,5722,0.0526,-0.0372
momentum,xs,1,EW,SIDEWAYS,4,5604,0.0053,-0.0497
momentum,xs,1,EW,SIDEWAYS,5,5663,0.0227,-0.031
momentum,xs,1,EW,SIDEWAYS,6,5781,0.0332,-0.0538
momentum,xs,1,EW,SIDEWAYS,7,5638,0.0337,-0.035
momentum,xs,1,EW,SIDEWAYS,8,5688,0.0329,-0.0307
momentum,xs,1,EW,SIDEWAYS,9,5755,0.016,-0.0216
momentum,xs,1,EW,SIDEWAYS,10,5497,-0.0077,-0.0303
momentum,xs,1,VW,SIDEWAYS,1,5830,-0.0034,-0.0305
momentum,xs,1,VW,SIDEWAYS,2,5721,0.006,-0.0693
momentum,xs,1,VW,SIDEWAYS,3,5722,0.0696,-0.0372
momentum,xs,1,VW,SIDEWAYS,4,5604,-0.0201,-0.0497
momentum,xs,1,VW,SIDEWAYS,5,5663,0.0193,-0.031
momentum,xs,1,VW,SIDEWAYS,6,5781,0.0066,-0.0538
momentum,xs,1,VW,SIDEWAYS,7,5638,0.0286,-0.035
momentum,xs,1,VW,SIDEWAYS,8,5688,0.0482,-0.0307
momentum,xs,1,VW,SIDEWAYS,9,5755,0.0368,-0.0216
momentum,xs,1,VW,SIDEWAYS,10,5497,-0.0183,-0.0303
momentum,xs,3,EW,SIDEWAYS,1,5796,0.0155,-0.055
momentum,xs,3,EW,SIDEWAYS,2,5687,0.0228,-0.1405
momentum,xs,3,EW,SIDEWAYS,3,5688,0.1322,-0.0698
momentum,xs,3,EW,SIDEWAYS,4,5572,-0.0142,-0.0857
momentum,xs,3,EW,SIDEWAYS,5,5629,0.0519,-0.1185
momentum,xs,3,EW,SIDEWAYS,6,5747,-0.0071,-0.1002
momentum,xs,3,EW,SIDEWAYS,7,5606,0.0467,-0.0613
momentum,xs,3,EW,SIDEWAYS,8,5654,0.0931,-0.0656
momentum,xs,3,EW,SIDEWAYS,9,5721,0.0736,-0.0146
momentum,xs,3,EW,SIDEWAYS,10,5465,0.0667,-0.0347
momentum,xs,3,VW,SIDEWAYS,1,5796,-0.0894,-0.055
momentum,xs,3,VW,SIDEWAYS,2,5687,-0.0027,-0.1405
momentum,xs,3,VW,SIDEWAYS,3,5688,0.1048,-0.0698
momentum,xs,3,VW,SIDEWAYS,4,5572,-0.0392,-0.0857
momentum,xs,3,VW,SIDEWAYS,5,5629,0.0968,-0.1185
momentum,xs,3,VW,SIDEWAYS,6,5747,-0.0251,-0.1002
momentum,xs,3,VW,SIDEWAYS,7,5606,-0.0025,-0.0613
momentum,xs,3,VW,SIDEWAYS,8,5654,0.0602,-0.0656
momentum,xs,3,VW,SIDEWAYS,9,5721,0.1364,-0.0146
momentum,xs,3,VW,SIDEWAYS,10,5465,0.0683,-0.0347
momentum,xs,5,EW,SIDEWAYS,1,5762,-0.0066,-0.023
momentum,xs,5,EW,SIDEWAYS,2,5653,0.0033,-0.1958
momentum,xs,5,EW,SIDEWAYS,3,5654,0.1537,-0.0111
momentum,xs,5,EW,SIDEWAYS,4,5540,-0.0162,-0.1004
momentum,xs,5,EW,SIDEWAYS,5,5595,0.0354,-0.0823
momentum,xs,5,EW,SIDEWAYS,6,5713,0.0457,-0.1054
momentum,xs,5,EW,SIDEWAYS,7,5574,0.063,-0.1019
momentum,xs,5,EW,SIDEWAYS,8,5620,0.1031,-0.0143
momentum,xs,5,EW,SIDEWAYS,9,5687,0.1315,-0.0446
momentum,xs,5,EW,SIDEWAYS,10,5433,0.1024,-0.0445
momentum,xs,5,VW,SIDEWAYS,1,5762,-0.1862,-0.023
momentum,xs,5,VW,SIDEWAYS,2,5653,0.0153,-0.1958
momentum,xs,5,VW,SIDEWAYS,3,5654,0.0862,-0.0111
momentum,xs,5,VW,SIDEWAYS,4,5540,0.0264,-0.1004
momentum,xs,5,VW,SIDEWAYS,5,5595,0.0836,-0.0823
momentum,xs,5,VW,SIDEWAYS,6,5713,0.0124,-0.1054
momentum,xs,5,VW,SIDEWAYS,7,5574,0.0361,-0.1019
momentum,xs,5,VW,SIDEWAYS,8,5620,0.0419,-0.0143
momentum,xs,5,VW,SIDEWAYS,9,5687,0.1589,-0.0446
momentum,xs,5,VW,SIDEWAYS,10,5433,0.1501,-0.0445
momentum,xs,10,EW,SIDEWAYS,1,5694,0.0609,-0.0347
momentum,xs,10,EW,SIDEWAYS,2,5585,0.1222,-0.0863
momentum,xs,10,EW,SIDEWAYS,3,5586,0.2347,-0.1237
momentum,xs,10,EW,SIDEWAYS,4,5476,0.1143,-0.1095
momentum,xs,10,EW,SIDEWAYS,5,5527,0.0684,-0.2722
momentum,xs,10,EW,SIDEWAYS,6,5645,0.1348,-0.2214
momentum,xs,10,EW,SIDEWAYS,7,5510,0.055,-0.2415
momentum,xs,10,EW,SIDEWAYS,8,5552,0.113,-0.0088
momentum,xs,10,EW,SIDEWAYS,9,5619,0.2141,0.1188
momentum,xs,10,EW,SIDEWAYS,10,5369,0.1782,-0.0651
momentum,xs,10,VW,SIDEWAYS,1,5694,-0.1103,-0.0347
momentum,xs,10,VW,SIDEWAYS,2,5585,-0.0186,-0.0863
momentum,xs,10,VW,SIDEWAYS,3,5586,0.2838,-0.1237
momentum,xs,10,VW,SIDEWAYS,4,5476,0.4227,-0.1095
momentum,xs,10,VW,SIDEWAYS,5,5527,0.1005,-0.2722
momentum,xs,10,VW,SIDEWAYS,6,5645,-0.0352,-0.2214
momentum,xs,10,VW,SIDEWAYS,7,5510,0.0855,-0.2415
momentum,xs,10,VW,SIDEWAYS,8,5552,0.0337,-0.0088
momentum,xs,10,VW,SIDEWAYS,9,5619,0.1834,0.1188
momentum,xs,10,VW,SIDEWAYS,10,5369,0.3101,-0.0651
momentum,xs,21,EW,SIDEWAYS,1,5507,0.8154,0.2828
momentum,xs,21,EW,SIDEWAYS,2,5398,0.2714,-0.0766
momentum,xs,21,EW,SIDEWAYS,3,5399,0.5841,0.022
momentum,xs,21,EW,SIDEWAYS,4,5300,0.5234,0.0388
momentum,xs,21,EW,SIDEWAYS,5,5340,0.4573,0.0167
momentum,xs,21,EW,SIDEWAYS,6,5458,0.2104,-0.0808
momentum,xs,21,EW,SIDEWAYS,7,5334,0.0836,-0.3178
momentum,xs,21,EW,SIDEWAYS,8,5365,0.227,-0.133
momentum,xs,21,EW,SIDEWAYS,9,5432,-0.0053,-0.3133
momentum,xs,21,EW,SIDEWAYS,10,5193,0.4145,-0.0521
momentum,xs,21,VW,SIDEWAYS,1,5507,0.7193,0.2828
momentum,xs,21,VW,SIDEWAYS,2,5398,0.0918,-0.0766
momentum,xs,21,VW,SIDEWAYS,3,5399,0.5069,0.022
momentum,xs,21,VW,SIDEWAYS,4,5300,0.6502,0.0388
momentum,xs,21,VW,SIDEWAYS,5,5340,0.35,0.0167
momentum,xs,21,VW,SIDEWAYS,6,5458,0.0743,-0.0808
momentum,xs,21,VW,SIDEWAYS,7,5334,-0.2141,-0.3178
momentum,xs,21,VW,SIDEWAYS,8,5365,-0.0381,-0.133
momentum,xs,21,VW,SIDEWAYS,9,5432,-0.2469,-0.3133
momentum,xs,21,VW,SIDEWAYS,10,5193,0.6649,-0.0521
momentum,xs,63,EW,SIDEWAYS,1,4861,1.4745,0.0501
momentum,xs,63,EW,SIDEWAYS,2,4752,1.0598,-0.368
momentum,xs,63,EW,SIDEWAYS,3,4753,1.9772,0.1401
momentum,xs,63,EW,SIDEWAYS,4,4692,1.7036,-0.3142
momentum,xs,63,EW,SIDEWAYS,5,4694,1.9509,0.04
momentum,xs,63,EW,SIDEWAYS,6,4812,1.6154,-0.1384
momentum,xs,63,EW,SIDEWAYS,7,4726,1.3717,-0.4681
momentum,xs,63,EW,SIDEWAYS,8,4719,1.7989,0.1119
momentum,xs,63,EW,SIDEWAYS,9,4786,0.9403,-0.6564
momentum,xs,63,EW,SIDEWAYS,10,4585,0.6924,-0.8727
momentum,xs,63,VW,SIDEWAYS,1,4861,0.3188,0.0501
momentum,xs,63,VW,SIDEWAYS,2,4752,0.3222,-0.368
momentum,xs,63,VW,SIDEWAYS,3,4753,1.4599,0.1401
momentum,xs,63,VW,SIDEWAYS,4,4692,1.523,-0.3142
momentum,xs,63,VW,SIDEWAYS,5,4694,1.4806,0.04
momentum,xs,63,VW,SIDEWAYS,6,4812,0.9489,-0.1384
momentum,xs,63,VW,SIDEWAYS,7,4726,0.2249,-0.4681
momentum,xs,63,VW,SIDEWAYS,8,4719,0.6677,0.1119
momentum,xs,63,VW,SIDEWAYS,9,4786,-0.2244,-0.6564
momentum,xs,63,VW,SIDEWAYS,10,4585,-0.2158,-0.8727
momentum,xs,1,EW,HIGH_VOL,1,2244,0.0976,-0.0194
momentum,xs,1,EW,HIGH_VOL,2,2175,0.0359,-0.0729
momentum,xs,1,EW,HIGH_VOL,3,2220,0.0902,-0.0018
momentum,xs,1,EW,HIGH_VOL,4,2160,0.0255,-0.0232
momentum,xs,1,EW,HIGH_VOL,5,2184,-0.0208,-0.1173
momentum,xs,1,EW,HIGH_VOL,6,2223,0.085,0.0453
momentum,xs,1,EW,HIGH_VOL,7,2176,0.0446,-0.0641
momentum,xs,1,EW,HIGH_VOL,8,2204,-0.0541,-0.0918
momentum,xs,1,EW,HIGH_VOL,9,2191,-0.0404,-0.1052
momentum,xs,1,EW,HIGH_VOL,10,2148,-0.0316,-0.1767
momentum,xs,1,VW,HIGH_VOL,1,2244,0.061,-0.0194
momentum,xs,1,VW,HIGH_VOL,2,2175,0.0633,-0.0729
momentum,xs,1,VW,HIGH_VOL,3,2220,0.1442,-0.0018
momentum,xs,1,VW,HIGH_VOL,4,2160,0.0758,-0.0232
momentum,xs,1,VW,HIGH_VOL,5,2184,-0.0339,-0.1173
momentum,xs,1,VW,HIGH_VOL,6,2223,0.0432,0.0453
momentum,xs,1,VW,HIGH_VOL,7,2176,0.0819,-0.0641
momentum,xs,1,VW,HIGH_VOL,8,2204,0.0186,-0.0918
momentum,xs,1,VW,HIGH_VOL,9,2191,-0.1024,-0.1052
momentum,xs,1,VW,HIGH_VOL,10,2148,-0.2023,-0.1767
momentum,xs,3,EW,HIGH_VOL,1,2244,0.2496,0.079
momentum,xs,3,EW,HIGH_VOL,2,2175,0.2517,0.161
momentum,xs,3,EW,HIGH_VOL,3,2220,0.113,0.0372
momentum,xs,3,EW,HIGH_VOL,4,2160,0.1654,0.0606
momentum,xs,3,EW,HIGH_VOL,5,2184,0.0928,0.0924
momentum,xs,3,EW,HIGH_VOL,6,2223,0.215,0.1638
momentum,xs,3,EW,HIGH_VOL,7,2176,0.2549,-0.0018
momentum,xs,3,EW,HIGH_VOL,8,2204,0.0274,-0.1431
momentum,xs,3,EW,HIGH_VOL,9,2191,0.0204,-0.1063
momentum,xs,3,EW,HIGH_VOL,10,2148,-0.0922,-0.3112
momentum,xs,3,VW,HIGH_VOL,1,2244,0.0571,0.079
momentum,xs,3,VW,HIGH_VOL,2,2175,0.2039,0.161
momentum,xs,3,VW,HIGH_VOL,3,2220,0.302,0.0372
momentum,xs,3,VW,HIGH_VOL,4,2160,0.2246,0.0606
momentum,xs,3,VW,HIGH_VOL,5,2184,0.102,0.0924
momentum,xs,3,VW,HIGH_VOL,6,2223,0.1323,0.1638
momentum,xs,3,VW,HIGH_VOL,7,2176,0.3709,-0.0018
momentum,xs,3,VW,HIGH_VOL,8,2204,0.1383,-0.1431
momentum,xs,3,VW,HIGH_VOL,9,2191,-0.2371,-0.1063
momentum,xs,3,VW,HIGH_VOL,10,2148,-0.4377,-0.3112
momentum,xs,5,EW,HIGH_VOL,1,2244,0.5766,0.3669
momentum,xs,5,EW,HIGH_VOL,2,2175,0.513,0.43
momentum,xs,5,EW,HIGH_VOL,3,2220,0.3645,0.2833
momentum,xs,5,EW,HIGH_VOL,4,2160,0.3412,0.0715
momentum,xs,5,EW,HIGH_VOL,5,2184,0.2789,0.1529
momentum,xs,5,EW,HIGH_VOL,6,2223,0.5536,0.327
momentum,xs,5,EW,HIGH_VOL,7,2176,0.357,-0.027
momentum,xs,5,EW,HIGH_VOL,8,2204,0.185,-0.0294
momentum,xs,5,EW,HIGH_VOL,9,2191,0.2621,-0.0421
momentum,xs,5,EW,HIGH_VOL,10,2148,-0.1642,-0.4042
momentum,xs,5,VW,HIGH_VOL,1,2244,0.2354,0.3669
momentum,xs,5,VW,HIGH_VOL,2,2175,0.4669,0.43
momentum,xs,5,VW,HIGH_VOL,3,2220,0.3811,0.2833
momentum,xs,5,VW,HIGH_VOL,4,2160,0.3984,0.0715
momentum,xs,5,VW,HIGH_VOL,5,2184,0.3906,0.1529
momentum,xs,5,VW,HIGH_VOL,6,2223,0.3197,0.327
momentum,xs,5,VW,HIGH_VOL,7,2176,0.531,-0.027
momentum,xs,5,VW,HIGH_VOL,8,2204,0.2977,-0.0294
momentum,xs,5,VW,HIGH_VOL,9,2191,-0.1474,-0.0421
momentum,xs,5,VW,HIGH_VOL,10,2148,-0.5962,-0.4042
momentum,xs,10,EW,HIGH_VOL,1,2244,1.0051,0.6523
momentum,xs,10,EW,HIGH_VOL,2,2175,0.8758,0.7361
momentum,xs,10,EW,HIGH_VOL,3,2220,0.6487,0.4757
momentum,xs,10,EW,HIGH_VOL,4,2160,0.4913,0.2739
momentum,xs,10,EW,HIGH_VOL,5,2184,0.6369,0.3394
momentum,xs,10,EW,HIGH_VOL,6,2223,0.8701,0.4337
momentum,xs,10,EW,HIGH_VOL,7,2176,0.7138,0.0503
momentum,xs,10,EW,HIGH_VOL,8,2204,0.592,0.4082
momentum,xs,10,EW,HIGH_VOL,9,2191,0.6688,0.2992
momentum,xs,10,EW,HIGH_VOL,10,2148,0.1291,-0.449
momentum,xs,10,VW,HIGH_VOL,1,2244,0.303,0.6523
momentum,xs,10,VW,HIGH_VOL,2,2175,0.7541,0.7361
momentum,xs,10,VW,HIGH_VOL,3,2220,0.7096,0.4757
momentum,xs,10,VW,HIGH_VOL,4,2160,0.4484,0.2739
momentum,xs,10,VW,HIGH_VOL,5,2184,0.7514,0.3394
momentum,xs,10,VW,HIGH_VOL,6,2223,0.7283,0.4337
momentum,xs,10,VW,HIGH_VOL,7,2176,0.4641,0.0503
momentum,xs,10,VW,HIGH_VOL,8,2204,0.5874,0.4082
momentum,xs,10,VW,HIGH_VOL,9,2191,-0.2297,0.2992
momentum,xs,10,VW,HIGH_VOL,10,2148,0.0488,-0.449
momentum,xs,21,EW,HIGH_VOL,1,2244,1.735,1.1178
momentum,xs,21,EW,HIGH_VOL,2,2175,1.5487,1.0166
momentum,xs,21,EW,HIGH_VOL,3,2220,1.1786,0.5662
momentum,xs,21,EW,HIGH_VOL,4,2160,0.8014,0.4306
momentum,xs,21,EW,HIGH_VOL,5,2184,1.375,1.1005
momentum,xs,21,EW,HIGH_VOL,6,2223,1.5347,0.9787
momentum,xs,21,EW,HIGH_VOL,7,2176,1.309,0.2436
momentum,xs,21,EW,HIGH_VOL,8,2204,0.9332,0.5033
momentum,xs,21,EW,HIGH_VOL,9,2191,1.5385,1.0938
momentum,xs,21,EW,HIGH_VOL,10,2148,1.1645,0.0347
momentum,xs,21,VW,HIGH_VOL,1,2244,0.5494,1.1178
momentum,xs,21,VW,HIGH_VOL,2,2175,1.538,1.0166
momentum,xs,21,VW,HIGH_VOL,3,2220,1.2606,0.5662
momentum,xs,21,VW,HIGH_VOL,4,2160,1.052,0.4306
momentum,xs,21,VW,HIGH_VOL,5,2184,1.268,1.1005
momentum,xs,21,VW,HIGH_VOL,6,2223,1.2821,0.9787
momentum,xs,21,VW,HIGH_VOL,7,2176,0.5422,0.2436
momentum,xs,21,VW,HIGH_VOL,8,2204,0.5017,0.5033
momentum,xs,21,VW,HIGH_VOL,9,2191,0.7453,1.0938
momentum,xs,21,VW,HIGH_VOL,10,2148,1.0075,0.0347
momentum,xs,63,EW,HIGH_VOL,1,2244,2.8741,2.0994
momentum,xs,63,EW,HIGH_VOL,2,2175,2.8944,1.1429
momentum,xs,63,EW,HIGH_VOL,3,2220,2.8096,1.3112
momentum,xs,63,EW,HIGH_VOL,4,2160,1.7932,0.6276
momentum,xs,63,EW,HIGH_VOL,5,2184,2.0383,0.6798
momentum,xs,63,EW,HIGH_VOL,6,2223,2.1211,0.1334
momentum,xs,63,EW,HIGH_VOL,7,2176,1.6256,-0.4796
momentum,xs,63,EW,HIGH_VOL,8,2204,0.8042,-0.5514
momentum,xs,63,EW,HIGH_VOL,9,2191,1.8624,0.3092
momentum,xs,63,EW,HIGH_VOL,10,2120,2.4155,-0.0996
momentum,xs,63,VW,HIGH_VOL,1,2244,0.8189,2.0994
momentum,xs,63,VW,HIGH_VOL,2,2175,2.1758,1.1429
momentum,xs,63,VW,HIGH_VOL,3,2220,3.0459,1.3112
momentum,xs,63,VW,HIGH_VOL,4,2160,2.1081,0.6276
momentum,xs,63,VW,HIGH_VOL,5,2184,1.48,0.6798
momentum,xs,63,VW,HIGH_VOL,6,2223,0.7304,0.1334
momentum,xs,63,VW,HIGH_VOL,7,2176,-1.0226,-0.4796
momentum,xs,63,VW,HIGH_VOL,8,2204,-1.0022,-0.5514
momentum,xs,63,VW,HIGH_VOL,9,2191,0.0321,0.3092
momentum,xs,63,VW,HIGH_VOL,10,2120,-0.5054,-0.0996
momentum,resid,1,EW,ALL,1,19532,0.0075,-0.0428
momentum,resid,1,EW,ALL,2,18951,0.0162,-0.0254
momentum,resid,1,EW,ALL,3,19111,0.0214,-0.0183
momentum,resid,1,EW,ALL,4,18816,0.0029,-0.0395
momentum,resid,1,EW,ALL,5,18812,-0.0008,-0.0262
momentum,resid,1,EW,ALL,6,19299,0.0106,-0.0364
momentum,resid,1,EW,ALL,7,19026,0.0076,-0.036
momentum,resid,1,EW,ALL,8,18901,-0.0182,-0.0483
momentum,resid,1,EW,ALL,9,19161,-0.0219,-0.0421
momentum,resid,1,EW,ALL,10,18444,-0.0263,-0.0735
momentum,resid,1,VW,ALL,1,19532,0.0067,-0.0428
momentum,resid,1,VW,ALL,2,18951,0.0193,-0.0254
momentum,resid,1,VW,ALL,3,19111,0.034,-0.0183
momentum,resid,1,VW,ALL,4,18816,-0.0018,-0.0395
momentum,resid,1,VW,ALL,5,18812,0.0103,-0.0262
momentum,resid,1,VW,ALL,6,19299,-0.0156,-0.0364
momentum,resid,1,VW,ALL,7,19026,0.0242,-0.036
momentum,resid,1,VW,ALL,8,18901,-0.0262,-0.0483
momentum,resid,1,VW,ALL,9,19161,-0.0269,-0.0421
momentum,resid,1,VW,ALL,10,18444,-0.042,-0.0735
momentum,resid,3,EW,ALL,1,19498,0.0142,-0.0339
momentum,resid,3,EW,ALL,2,18917,0.0465,-0.0269
momentum,resid,3,EW,ALL,3,19077,0.0377,-0.0358
momentum,resid,3,EW,ALL,4,18784,0.0212,-0.0477
momentum,resid,3,EW,ALL,5,18778,-0.022,-0.0795
momentum,resid,3,EW,ALL,6,19265,0.0005,-0.0467
momentum,resid,3,EW,ALL,7,18994,0.0264,-0.0497
momentum,resid,3,EW,ALL,8,18867,-0.013,-0.0725
momentum,resid,3,EW,ALL,9,19127,-0.0436,-0.093
momentum,resid,3,EW,ALL,10,18412,-0.0702,-0.1433
momentum,resid,3,VW,ALL,1,19498,-0.0018,-0.0339
momentum,resid,3,VW,ALL,2,18917,0.0399,-0.0269
momentum,resid,3,VW,ALL,3,19077,0.0623,-0.0358
momentum,resid,3,VW,ALL,4,18784,-0.0069,-0.0477
momentum,resid,3,VW,ALL,5,18778,0.0397,-0.0795
momentum,resid,3,VW,ALL,6,19265,-0.0109,-0.0467
momentum,resid,3,VW,ALL,7,18994,0.0617,-0.0497
momentum,resid,3,VW,ALL,8,18867,-0.0301,-0.0725
momentum,resid,3,VW,ALL,9,19127,-0.0978,-0.093
momentum,resid,3,VW,ALL,10,18412,-0.1069,-0.1433
momentum,resid,5,EW,ALL,1,19464,0.032,-0.0367
momentum,resid,5,EW,ALL,2,18883,0.026,-0.0474
momentum,resid,5,EW,ALL,3,19043,0.0494,-0.0468
momentum,resid,5,EW,ALL,4,18752,0.0275,-0.0491
momentum,resid,5,EW,ALL,5,18744,-0.0536,-0.1308
momentum,resid,5,EW,ALL,6,19231,0.0387,-0.0641
momentum,resid,5,EW,ALL,7,18962,0.0222,-0.1051
momentum,resid,5,EW,ALL,8,18833,-0.0309,-0.1183
momentum,resid,5,EW,ALL,9,19093,-0.0359,-0.115
momentum,resid,5,EW,ALL,10,18380,-0.0795,-0.1834
momentum,resid,5,VW,ALL,1,19464,0.0039,-0.0367
momentum,resid,5,VW,ALL,2,18883,0.0149,-0.0474
momentum,resid,5,VW,ALL,3,19043,0.0932,-0.0468
momentum,resid,5,VW,ALL,4,18752,0.0316,-0.0491
momentum,resid,5,VW,ALL,5,18744,0.0117,-0.1308
momentum,resid,5,VW,ALL,6,19231,0.0375,-0.0641
momentum,resid,5,VW,ALL,7,18962,0.0651,-0.1051
momentum,resid,5,VW,ALL,8,18833,-0.038,-0.1183
momentum,resid,5,VW,ALL,9,19093,-0.1596,-0.115
momentum,resid,5,VW,ALL,10,18380,-0.1415,-0.1834
momentum,resid,10,EW,ALL,1,19379,0.0847,-0.0276
momentum,resid,10,EW,ALL,2,18798,0.0259,-0.0634
momentum,resid,10,EW,ALL,3,18958,0.0375,-0.0714
momentum,resid,10,EW,ALL,4,18672,-0.0271,-0.1315
momentum,resid,10,EW,ALL,5,18659,-0.0788,-0.2053
momentum,resid,10,EW,ALL,6,19146,0.0671,-0.1172
momentum,resid,10,EW,ALL,7,18882,0.0391,-0.1971
momentum,resid,10,EW,ALL,8,18748,-0.0549,-0.1655
momentum,resid,10,EW,ALL,9,19008,-0.031,-0.2334
momentum,resid,10,EW,ALL,10,18300,-0.0693,-0.275
momentum,resid,10,VW,ALL,1,19379,0.0553,-0.0276
momentum,resid,10,VW,ALL,2,18798,0.0466,-0.0634
momentum,resid,10,VW,ALL,3,18958,0.1166,-0.0714
momentum,resid,10,VW,ALL,4,18672,0.021,-0.1315
momentum,resid,10,VW,ALL,5,18659,-0.0019,-0.2053
momentum,resid,10,VW,ALL,6,19146,0.0395,-0.1172
momentum,resid,10,VW,ALL,7,18882,0.0522,-0.1971
momentum,resid,10,VW,ALL,8,18748,-0.1161,-0.1655
momentum,resid,10,VW,ALL,9,19008,-0.2125,-0.2334
momentum,resid,10,VW,ALL,10,18300,-0.1579,-0.275
momentum,resid,21,EW,ALL,1,19192,0.1237,-0.0274
momentum,resid,21,EW,ALL,2,18611,-0.0229,-0.132
momentum,resid,21,EW,ALL,3,18771,0.0307,-0.1782
momentum,resid,21,EW,ALL,4,18496,-0.0162,-0.2333
momentum,resid,21,EW,ALL,5,18472,-0.1016,-0.344
momentum,resid,21,EW,ALL,6,18959,0.0225,-0.2551
momentum,resid,21,EW,ALL,7,18706,-0.0029,-0.323
momentum,resid,21,EW,ALL,8,18561,-0.1295,-0.3668
momentum,resid,21,EW,ALL,9,18821,-0.0984,-0.3153
momentum,resid,21,EW,ALL,10,18124,0.1951,-0.2906
momentum,resid,21,VW,ALL,1,19192,0.0129,-0.0274
momentum,resid,21,VW,ALL,2,18611,0.071,-0.132
momentum,resid,21,VW,ALL,3,18771,0.2095,-0.1782
momentum,resid,21,VW,ALL,4,18496,0.0837,-0.2333
momentum,resid,21,VW,ALL,5,18472,-0.0918,-0.344
momentum,resid,21,VW,ALL,6,18959,-0.0586,-0.2551
momentum,resid,21,VW,ALL,7,18706,-0.1032,-0.323
momentum,resid,21,VW,ALL,8,18561,-0.3106,-0.3668
momentum,resid,21,VW,ALL,9,18821,-0.3786,-0.3153
momentum,resid,21,VW,ALL,10,18124,0.0751,-0.2906
momentum,resid,63,EW,ALL,1,18478,0.1607,-0.0836
momentum,resid,63,EW,ALL,2,17897,-0.1994,-0.5098
momentum,resid,63,EW,ALL,3,18057,0.1846,-0.2885
momentum,resid,63,EW,ALL,4,17824,-0.1904,-0.692
momentum,resid,63,EW,ALL,5,17758,-0.0982,-0.678
momentum,resid,63,EW,ALL,6,18245,0.0089,-0.678
momentum,resid,63,EW,ALL,7,18034,-0.1135,-0.667
momentum,resid,63,EW,ALL,8,17847,-0.1777,-0.7615
momentum,resid,63,EW,ALL,9,18107,-0.058,-0.7367
momentum,resid,63,EW,ALL,10,17423,0.4883,-0.5668
momentum,resid,63,VW,ALL,1,18478,-0.0911,-0.0836
momentum,resid,63,VW,ALL,2,17897,-0.2305,-0.5098
momentum,resid,63,VW,ALL,3,18057,0.2894,-0.2885
momentum,resid,63,VW,ALL,4,17824,0.098,-0.692
momentum,resid,63,VW,ALL,5,17758,0.216,-0.678
momentum,resid,63,VW,ALL,6,18245,0.0691,-0.678
momentum,resid,63,VW,ALL,7,18034,-0.3124,-0.667
momentum,resid,63,VW,ALL,8,17847,-0.38,-0.7615
momentum,resid,63,VW,ALL,9,18107,-0.5489,-0.7367
momentum,resid,63,VW,ALL,10,17423,-0.0071,-0.5668
momentum,resid,1,EW,BULL,1,9741,-0.0201,-0.0682
momentum,resid,1,EW,BULL,2,9399,0.013,-0.0295
momentum,resid,1,EW,BULL,3,9523,0.0145,-0.0403
momentum,resid,1,EW,BULL,4,9383,0.0009,-0.0485
momentum,resid,1,EW,BULL,5,9333,0.011,-0.031
